subscriber_id,tenure_months,plan_tier,billing_cycle,country,payment_method,auto_renew,multi_profile,engagement_cohort,watch_hours_last_7d,watch_hours_last_30d,watch_hours_last_90d,distinct_titles_7d,distinct_titles_30d,distinct_titles_90d,days_since_last_login,logins_last_30d,support_tickets_7d,support_tickets_30d,support_tickets_90d,payment_failures_30d,payment_failures_90d,payment_failures_180d,days_since_plan_change,promo_active,days_until_promo_expires,monthly_revenue,churned_next_30d
2000178,47,Premium,annual,Other,credit_card,True,True,casual,0.05,0.3,0.8,0,0,2,2,6,0,0,0,0,0,0,-1,False,-1,19.0,0
2000179,6,Standard,monthly,US,credit_card,True,False,regular,1.37,6.3,19.9,2,4,13,4,16,0,0,0,0,0,0,-1,False,-1,14.0,1
2000180,5,Premium,annual,US,paypal,True,False,regular,4.07,14.2,37.0,2,7,27,2,16,0,0,0,0,0,0,224,False,-1,19.0,0
2000181,17,Premium,annual,US,credit_card,True,True,casual,0.61,3.2,11.0,0,1,7,1,3,0,0,0,0,0,0,-1,False,-1,19.0,0
2000182,4,Standard,monthly,US,paypal,True,False,casual,1.14,4.6,13.1,0,4,7,8,6,0,0,1,0,0,0,352,True,82,14.0,0
2000183,0,Basic,monthly,US,credit_card,True,False,regular,6.55,27.5,81.3,4,20,56,0,16,0,0,0,0,0,0,-1,False,-1,9.0,0
2000184,0,Standard,monthly,US,paypal,True,False,regular,3.08,9.5,22.5,2,4,15,9,10,1,1,2,0,1,1,-1,True,88,14.0,0
2000185,12,Standard,annual,US,credit_card,True,True,regular,2.71,13.5,45.2,2,8,35,1,18,0,0,1,0,0,0,-1,False,-1,14.0,0
2000186,11,Basic,annual,US,credit_card,True,False,regular,2.69,9.7,26.0,0,4,18,17,11,0,0,0,0,0,0,-1,False,-1,9.0,0
2000187,8,Basic,monthly,US,paypal,True,True,regular,3.35,13.1,37.0,3,12,29,1,9,0,0,0,0,0,0,-1,False,-1,9.0,0
2000188,0,Standard,monthly,US,paypal,True,False,regular,1.65,9.8,37.2,2,7,28,6,16,0,0,0,0,0,0,-1,False,-1,14.0,0
2000189,6,Basic,annual,US,credit_card,True,False,casual,0.44,2.0,6.4,0,1,4,2,4,0,0,0,0,0,0,80,False,-1,9.0,0
2000190,29,Premium,annual,Other,paypal,True,False,regular,9.38,28.2,66.1,6,20,45,0,14,0,0,0,0,0,0,-1,False,-1,19.0,0
2000191,10,Basic,annual,US,gift_card,True,True,casual,0.18,1.5,7.2,0,1,0,2,3,0,0,0,0,0,0,-1,False,-1,9.0,0
2000192,4,Basic,monthly,US,credit_card,True,False,regular,1.34,5.3,15.2,1,4,9,5,21,0,0,0,0,0,0,-1,False,-1,9.0,1
2000193,0,Premium,annual,Other,paypal,True,False,regular,2.39,9.3,26.1,2,6,14,0,17,0,0,0,0,0,0,138,True,11,19.0,0
2000194,2,Basic,monthly,US,paypal,True,False,casual,0.96,4.1,12.3,0,0,12,1,2,0,0,0,0,0,0,-1,False,-1,9.0,0
2000195,8,Basic,annual,US,gift_card,True,True,heavy,13.76,65.5,211.3,8,46,148,7,29,0,0,0,0,0,0,-1,False,-1,9.0,0
2000196,7,Standard,monthly,UK,credit_card,True,True,casual,0.34,1.3,3.6,0,3,0,0,6,0,0,0,0,0,0,-1,False,-1,14.0,0
2000197,17,Premium,annual,US,credit_card,True,False,casual,0.36,1.9,6.4,2,4,4,13,8,0,2,2,0,0,0,-1,False,-1,19.0,0
2000198,16,Basic,annual,UK,credit_card,False,False,casual,1.47,6.1,17.9,0,5,13,13,7,0,0,0,0,0,0,-1,False,-1,9.0,1
2000199,1,Basic,monthly,AU,paypal,True,False,heavy,4.33,15.5,41.0,5,11,28,15,33,0,0,0,0,1,1,-1,False,-1,9.0,0
2000200,2,Standard,monthly,UK,credit_card,True,False,casual,1.45,6.2,18.6,1,4,16,2,9,0,0,0,0,1,1,-1,False,-1,14.0,0
2000201,7,Premium,monthly,AU,credit_card,True,True,casual,0.26,1.2,3.9,1,2,4,4,7,0,0,0,0,0,0,157,False,-1,19.0,0
2000202,4,Standard,monthly,US,gift_card,True,False,regular,0.86,4.5,15.5,2,0,12,23,9,0,1,1,0,0,0,-1,False,-1,14.0,0
2000203,15,Basic,annual,US,gift_card,True,False,regular,1.59,7.4,23.3,1,4,14,3,14,0,0,0,0,0,1,241,False,-1,9.0,0
2000204,7,Basic,annual,US,credit_card,True,False,regular,0.26,1.6,6.4,0,2,5,11,8,0,0,1,0,0,0,-1,False,-1,9.0,0
2000205,7,Basic,monthly,US,credit_card,True,True,regular,6.37,17.0,36.7,3,11,25,30,5,1,1,2,0,0,0,-1,False,-1,9.0,0
2000206,3,Basic,annual,CA,credit_card,True,False,regular,6.59,27.7,82.2,3,17,56,6,17,0,0,0,0,0,0,-1,False,-1,9.0,0
2000207,7,Standard,monthly,CA,credit_card,True,True,regular,1.56,5.6,14.9,1,5,13,2,12,0,0,0,0,0,0,-1,False,-1,14.0,0
2000208,12,Basic,monthly,US,paypal,True,False,regular,3.72,16.4,50.4,4,14,36,9,21,0,0,0,0,0,0,44,False,-1,9.0,0
2000209,17,Standard,monthly,Other,credit_card,True,False,regular,6.73,26.6,75.5,5,16,52,11,3,0,0,0,0,0,0,-1,False,-1,14.0,0
2000210,0,Standard,monthly,US,credit_card,False,True,regular,8.23,26.5,65.2,6,20,49,2,14,0,0,0,0,1,1,-1,False,-1,14.0,0
2000211,2,Standard,monthly,Other,gift_card,True,False,heavy,6.15,27.3,83.8,4,18,57,3,33,0,0,0,0,0,0,-1,False,-1,14.0,0
2000212,38,Basic,annual,US,paypal,True,True,casual,0.17,0.7,2.0,0,2,2,1,7,0,0,0,0,0,0,-1,False,-1,9.0,0
2000213,1,Premium,annual,CA,paypal,True,True,casual,0.46,1.9,5.7,0,0,5,3,9,0,0,0,0,0,0,-1,False,-1,19.0,0
2000214,12,Standard,monthly,UK,paypal,True,True,regular,8.97,44.4,147.6,6,30,101,10,11,0,0,1,0,1,1,-1,False,-1,14.0,0
2000215,13,Standard,monthly,UK,credit_card,True,False,regular,0.44,2.5,9.0,1,1,8,2,18,0,0,0,0,0,0,-1,True,63,14.0,0
2000216,9,Basic,monthly,AU,credit_card,True,True,casual,0.57,2.9,9.8,0,7,8,29,2,0,0,1,0,0,0,-1,False,-1,9.0,0
2000217,18,Basic,monthly,UK,credit_card,True,True,regular,1.26,4.7,12.6,0,2,12,8,18,0,0,0,0,0,0,79,False,-1,9.0,0
2000218,5,Premium,annual,UK,gift_card,True,False,regular,2.81,11.5,33.2,1,8,25,12,23,0,0,0,0,0,0,-1,False,-1,19.0,0
2000219,36,Basic,annual,Other,paypal,True,False,regular,4.33,18.1,53.2,2,12,36,1,10,0,0,1,0,0,1,-1,False,-1,9.0,0
2000220,6,Basic,monthly,US,credit_card,False,True,casual,0.64,2.2,5.6,1,1,3,0,4,0,0,0,0,0,1,-1,False,-1,9.0,0
2000221,8,Standard,monthly,UK,paypal,False,False,regular,7.15,26.3,71.0,3,19,53,1,19,0,0,0,0,0,0,228,False,-1,14.0,0
2000222,7,Standard,annual,CA,credit_card,True,True,regular,2.47,18.5,82.3,1,14,56,5,18,0,0,0,0,0,1,-1,False,-1,14.0,0
2000223,8,Premium,monthly,US,credit_card,True,True,casual,0.54,3.0,10.9,0,3,4,3,10,0,0,0,0,0,0,-1,False,-1,19.0,0
2000224,22,Basic,monthly,US,gift_card,True,True,regular,2.44,16.6,68.9,1,12,50,1,18,0,1,1,0,0,0,-1,False,-1,9.0,0
2000225,10,Premium,monthly,US,credit_card,True,False,regular,3.33,10.0,23.2,2,6,17,1,12,0,0,0,0,0,1,152,False,-1,19.0,0
2000226,4,Basic,monthly,US,credit_card,True,True,regular,4.32,15.2,39.5,4,12,27,1,14,0,0,0,0,0,0,-1,True,13,9.0,0
2000227,7,Standard,monthly,CA,credit_card,True,False,casual,0.97,2.9,6.8,0,0,4,0,6,0,0,1,0,0,0,-1,False,-1,14.0,0
2000228,6,Standard,monthly,UK,credit_card,False,True,regular,5.71,18.3,44.7,5,12,32,16,5,0,0,0,0,0,0,-1,False,-1,14.0,0
2000229,6,Basic,annual,US,gift_card,True,False,regular,3.25,14.7,46.0,1,11,32,3,14,0,0,0,0,1,1,-1,False,-1,9.0,0
2000230,7,Basic,monthly,US,credit_card,False,True,regular,9.94,21.7,40.6,7,14,30,0,12,0,0,0,0,0,0,-1,False,-1,9.0,0
2000231,41,Standard,monthly,US,credit_card,True,True,regular,2.65,6.6,13.5,2,4,9,0,26,0,0,0,0,0,0,153,False,-1,14.0,0
2000232,13,Premium,monthly,Other,paypal,True,False,regular,2.94,11.9,34.1,0,6,22,15,4,0,0,1,0,0,1,-1,False,-1,19.0,0
2000233,6,Standard,annual,CA,credit_card,True,False,casual,0.29,1.6,5.9,2,4,6,5,4,0,0,0,0,0,0,-1,False,-1,14.0,0
2000234,35,Premium,annual,US,credit_card,True,False,heavy,12.81,37.2,85.1,8,26,58,1,23,0,0,0,0,0,0,-1,False,-1,19.0,0
2000235,12,Premium,annual,US,paypal,True,True,regular,9.37,21.2,40.5,7,14,32,0,18,0,0,0,0,0,0,-1,False,-1,19.0,0
2000236,2,Standard,monthly,Other,paypal,True,False,regular,2.06,8.3,23.6,3,9,14,0,12,0,0,0,0,0,0,-1,False,-1,14.0,0
2000237,10,Standard,monthly,UK,credit_card,True,True,regular,7.85,17.7,33.7,4,10,23,5,21,0,0,0,0,0,0,-1,False,-1,14.0,0
2000238,5,Basic,annual,US,credit_card,True,False,regular,4.48,16.2,43.1,5,11,32,5,17,0,0,0,0,0,0,-1,False,-1,9.0,0
2000239,1,Basic,monthly,UK,credit_card,True,False,regular,3.42,14.1,41.1,2,8,23,0,12,0,0,0,0,0,0,-1,False,-1,9.0,0
2000240,0,Premium,monthly,US,paypal,True,True,regular,9.38,26.1,57.7,4,19,38,2,22,0,0,0,0,0,0,-1,True,70,19.0,0
2000241,2,Standard,monthly,Other,credit_card,True,False,regular,8.89,33.6,92.2,5,26,65,7,14,0,0,0,0,0,0,-1,False,-1,14.0,0
2000242,9,Basic,monthly,Other,gift_card,True,True,regular,0.33,1.5,4.9,0,0,5,4,12,0,0,0,0,0,0,-1,False,-1,9.0,0
2000243,1,Standard,annual,US,paypal,True,False,casual,0.25,1.5,5.5,0,0,6,4,4,0,0,0,0,0,0,-1,True,80,14.0,0
2000244,1,Standard,annual,CA,paypal,True,False,casual,0.47,2.1,6.7,2,2,3,4,5,0,0,0,0,0,0,-1,False,-1,14.0,0
2000245,4,Premium,annual,Other,paypal,False,False,casual,1.09,3.5,8.5,0,1,8,2,8,0,0,0,0,0,0,-1,False,-1,19.0,0
2000246,9,Standard,monthly,US,credit_card,True,True,regular,3.83,16.2,48.4,2,12,37,0,14,0,0,0,0,0,0,157,False,-1,14.0,0
2000247,5,Standard,monthly,Other,credit_card,True,False,casual,0.27,1.0,2.9,0,3,0,0,5,0,0,0,0,0,0,56,False,-1,14.0,1
2000248,3,Basic,monthly,US,credit_card,True,True,heavy,5.96,47.7,221.4,6,34,157,3,21,0,0,0,0,0,0,269,False,-1,9.0,0
2000249,8,Standard,annual,US,credit_card,True,True,regular,4.82,13.5,30.1,3,8,21,12,12,0,0,0,0,0,0,-1,False,-1,14.0,0
2000250,12,Standard,monthly,Other,credit_card,True,True,regular,0.8,4.3,15.2,0,2,10,1,15,0,0,0,0,0,0,-1,False,-1,14.0,0
2000251,0,Premium,monthly,CA,credit_card,True,False,casual,0.63,1.9,4.3,1,1,2,0,7,0,0,1,0,1,1,68,False,-1,19.0,0
2000252,1,Standard,annual,US,gift_card,True,False,regular,3.57,24.2,100.3,3,18,71,0,13,0,0,0,0,0,0,-1,False,-1,14.0,0
2000253,36,Basic,annual,UK,credit_card,True,False,casual,0.69,5.2,23.2,0,4,18,10,6,0,0,0,0,0,0,-1,False,-1,9.0,0
2000254,4,Basic,monthly,UK,credit_card,True,False,regular,4.14,19.4,62.1,3,13,46,0,14,0,0,0,0,0,0,-1,False,-1,9.0,0
2000255,7,Standard,monthly,CA,credit_card,True,True,heavy,9.83,31.0,75.0,7,22,49,26,9,0,0,0,0,0,0,-1,False,-1,14.0,0
2000256,29,Premium,monthly,US,gift_card,True,True,regular,5.71,21.3,58.0,6,14,41,3,14,0,0,1,0,0,0,-1,False,-1,19.0,0
2000257,2,Basic,monthly,UK,paypal,True,True,regular,9.13,32.1,83.8,7,24,61,8,11,0,0,0,0,0,0,-1,False,-1,9.0,0
2000258,23,Basic,monthly,Other,paypal,True,True,casual,0.94,3.5,9.8,0,2,10,0,5,0,0,1,0,0,0,-1,False,-1,9.0,0
2000259,4,Standard,monthly,AU,credit_card,True,True,regular,4.71,18.6,52.8,3,12,35,12,11,0,0,0,1,1,1,-1,False,-1,14.0,0
2000260,0,Basic,monthly,US,credit_card,False,False,regular,0.97,6.6,27.5,1,7,23,0,7,0,0,0,0,0,0,-1,False,-1,9.0,0
2000261,9,Premium,monthly,Other,credit_card,True,True,casual,0.77,3.8,12.6,0,2,8,3,3,0,1,1,0,0,0,-1,False,-1,19.0,0
2000262,29,Basic,annual,US,credit_card,True,False,regular,8.65,24.7,56.0,7,16,38,11,12,0,0,0,0,0,1,-1,False,-1,9.0,0
2000263,17,Basic,annual,AU,paypal,True,True,regular,22.13,65.5,151.5,16,45,111,0,22,0,0,0,0,0,0,223,False,-1,9.0,0
2000264,1,Premium,monthly,US,credit_card,True,True,regular,6.12,19.6,47.9,5,13,38,3,18,0,0,0,0,0,0,212,False,-1,19.0,0
2000265,7,Basic,monthly,Other,paypal,False,False,regular,3.06,10.1,25.1,3,7,17,2,8,0,0,1,0,0,0,-1,False,-1,9.0,0
2000266,9,Basic,monthly,Other,credit_card,True,False,casual,0.38,2.4,9.6,1,0,11,10,6,0,0,0,0,0,0,-1,False,-1,9.0,0
2000267,3,Basic,annual,Other,gift_card,True,False,regular,6.92,16.7,33.4,5,14,23,4,11,0,0,1,0,0,0,-1,True,49,9.0,0
2000268,14,Basic,monthly,US,gift_card,True,True,regular,1.21,5.8,18.6,0,4,12,2,11,0,0,0,1,1,1,-1,False,-1,9.0,0
2000269,8,Basic,monthly,AU,credit_card,False,False,regular,2.71,13.0,42.0,4,9,30,3,22,0,0,0,0,0,0,-1,False,-1,9.0,0
2000270,18,Basic,monthly,US,gift_card,True,False,casual,2.57,7.6,17.4,4,4,12,6,2,0,1,1,0,0,0,-1,False,-1,9.0,0
2000271,10,Basic,annual,US,paypal,True,True,regular,0.27,1.4,5.0,1,0,1,2,16,0,0,0,0,0,0,-1,False,-1,9.0,0
2000272,9,Basic,monthly,Other,credit_card,False,False,regular,11.12,44.2,125.8,8,30,87,6,23,0,0,0,0,0,1,-1,True,55,9.0,1
2000273,3,Standard,annual,CA,gift_card,True,False,regular,3.17,12.9,37.5,2,8,25,11,17,0,0,1,0,0,0,-1,False,-1,14.0,0
2000274,2,Standard,monthly,UK,credit_card,True,False,heavy,14.7,42.4,96.5,8,28,64,0,27,0,0,0,0,0,0,-1,True,20,14.0,0
2000275,8,Basic,annual,US,credit_card,True,False,casual,0.31,1.4,4.2,0,4,0,0,5,0,0,0,0,0,0,-1,False,-1,9.0,0
2000276,10,Basic,monthly,UK,gift_card,True,False,casual,0.72,4.9,20.0,0,3,12,0,5,0,0,0,0,0,0,-1,False,-1,9.0,0
2000277,4,Standard,monthly,US,credit_card,True,False,regular,0.93,3.8,11.2,2,2,7,11,17,0,0,0,0,0,0,-1,False,-1,14.0,0
2000278,33,Premium,monthly,US,credit_card,False,True,regular,0.61,3.4,12.3,0,1,8,16,15,0,0,0,0,0,0,-1,False,-1,19.0,0
2000279,19,Premium,annual,Other,gift_card,True,True,heavy,3.13,12.8,37.1,2,9,28,1,22,0,0,0,0,0,0,-1,False,-1,19.0,0
2000280,9,Basic,monthly,UK,gift_card,True,False,regular,1.32,6.9,23.8,0,6,18,19,6,0,0,0,0,0,0,-1,False,-1,9.0,0
2000281,7,Basic,monthly,US,paypal,True,True,regular,1.34,7.2,25.4,2,3,15,2,14,0,0,0,0,0,0,-1,True,30,9.0,0
2000282,32,Basic,annual,US,gift_card,True,False,heavy,8.83,60.9,254.6,4,42,181,0,24,0,0,0,0,0,0,-1,True,49,9.0,0
2000283,21,Basic,annual,US,credit_card,True,False,casual,0.35,1.4,3.8,1,1,2,2,9,0,0,0,0,0,1,-1,False,-1,9.0,0
2000284,21,Standard,monthly,US,gift_card,True,True,regular,1.45,11.7,55.0,0,8,39,0,17,0,0,0,0,0,0,-1,False,-1,14.0,1
2000285,2,Standard,monthly,AU,credit_card,True,False,heavy,2.12,10.6,35.6,0,7,23,4,28,0,1,2,0,0,0,-1,False,-1,14.0,0
2000286,9,Basic,monthly,US,credit_card,False,False,casual,2.16,8.3,23.3,0,4,17,2,8,0,0,0,0,0,1,-1,True,38,9.0,1
2000287,14,Basic,annual,US,credit_card,True,False,regular,2.96,12.2,35.5,3,8,27,2,17,0,0,0,0,0,0,-1,False,-1,9.0,0
2000288,60,Standard,annual,US,paypal,True,True,regular,2.19,4.2,7.2,3,4,3,8,16,0,0,1,0,0,0,-1,False,-1,14.0,0
2000289,11,Basic,monthly,CA,credit_card,True,False,regular,8.21,22.0,47.6,5,15,34,13,17,0,0,0,0,0,1,219,False,-1,9.0,0
2000290,2,Premium,monthly,US,credit_card,True,False,casual,0.31,1.5,4.9,0,0,5,2,2,0,0,0,0,0,0,-1,False,-1,19.0,0
2000291,3,Basic,monthly,US,credit_card,True,False,regular,4.91,14.0,31.5,4,12,21,18,4,0,0,0,0,0,0,-1,False,-1,9.0,0
2000292,9,Premium,monthly,Other,credit_card,True,True,regular,3.18,12.3,34.1,3,8,22,1,10,0,0,0,0,0,0,-1,False,-1,19.0,0
2000293,13,Basic,monthly,UK,credit_card,True,False,regular,26.72,50.5,85.5,17,36,61,9,6,0,0,0,0,0,0,-1,False,-1,9.0,0
2000294,1,Premium,monthly,US,credit_card,True,True,casual,0.49,2.7,9.4,0,1,6,2,3,0,0,1,0,0,0,66,True,39,19.0,0
2000295,23,Premium,annual,Other,credit_card,True,False,regular,2.84,15.9,57.6,3,13,43,4,12,0,0,0,0,0,0,-1,False,-1,19.0,0
2000296,25,Premium,monthly,UK,credit_card,True,True,casual,0.91,3.6,10.2,1,1,4,0,11,0,0,0,0,0,0,-1,True,47,19.0,0
2000297,14,Premium,annual,Other,credit_card,True,True,regular,6.89,24.5,64.3,4,18,44,3,13,0,0,0,0,0,0,-1,False,-1,19.0,0
2000298,3,Standard,monthly,US,credit_card,True,True,casual,0.47,0.9,1.6,1,0,5,6,6,0,0,0,0,0,0,-1,False,-1,14.0,0
2000299,11,Standard,annual,US,paypal,True,True,regular,0.9,4.1,12.9,2,4,11,1,13,0,0,0,0,0,0,-1,True,69,14.0,0
2000300,0,Standard,monthly,US,credit_card,False,False,regular,1.9,8.6,26.9,1,9,16,0,18,0,0,0,0,0,0,-1,False,-1,14.0,0
2000301,1,Basic,monthly,US,credit_card,True,False,regular,2.91,5.8,10.2,3,6,4,0,12,0,0,0,0,1,1,-1,False,-1,9.0,0
2000302,6,Standard,monthly,US,credit_card,False,True,casual,1.31,5.8,17.9,1,6,14,26,0,0,0,1,0,0,0,-1,True,24,14.0,0
2000303,4,Standard,annual,US,credit_card,False,False,heavy,6.86,29.3,87.8,6,18,60,2,19,0,0,0,0,0,0,-1,True,7,14.0,0
2000304,11,Premium,monthly,US,credit_card,True,False,heavy,15.33,52.5,134.4,11,38,95,0,31,0,0,1,0,0,0,-1,False,-1,19.0,0
2000305,7,Standard,monthly,US,gift_card,True,False,casual,0.31,1.6,5.4,0,0,3,2,3,0,0,1,0,0,0,-1,False,-1,14.0,0
2000306,12,Basic,monthly,US,credit_card,True,False,casual,1.01,3.6,9.3,1,4,6,3,8,0,0,0,0,0,0,-1,False,-1,9.0,0
2000307,3,Standard,annual,US,gift_card,True,True,regular,1.6,7.8,25.9,0,6,18,11,17,0,0,1,0,0,1,-1,False,-1,14.0,0
2000308,29,Basic,annual,UK,credit_card,True,False,regular,11.53,43.8,120.9,8,29,82,13,2,0,0,0,0,0,0,-1,False,-1,9.0,0
2000309,7,Basic,monthly,Other,credit_card,True,True,regular,9.03,29.4,72.7,7,19,48,2,12,0,0,0,0,0,0,246,False,-1,9.0,0
2000310,7,Standard,monthly,Other,gift_card,True,False,regular,6.09,16.2,35.0,3,10,24,10,4,0,0,0,0,0,0,-1,False,-1,14.0,0
2000311,4,Standard,monthly,US,credit_card,True,False,heavy,20.69,99.2,321.7,13,69,225,2,23,0,0,0,0,0,0,-1,False,-1,14.0,0
2000312,0,Basic,monthly,US,gift_card,True,False,regular,1.99,6.8,17.4,1,5,13,37,3,0,0,0,0,0,0,-1,True,52,9.0,1
2000313,31,Basic,monthly,US,credit_card,True,True,casual,1.22,3.8,8.9,3,2,6,0,6,1,1,1,0,0,0,-1,False,-1,9.0,0
2000314,2,Basic,monthly,UK,paypal,True,False,regular,3.88,17.3,53.5,3,11,38,1,19,0,0,0,0,0,0,-1,False,-1,9.0,0
2000315,40,Basic,annual,US,paypal,True,False,regular,2.93,12.3,36.5,3,10,27,1,19,0,0,0,0,0,0,-1,False,-1,9.0,0
2000316,1,Basic,annual,Other,credit_card,True,False,regular,7.28,22.9,55.2,5,16,38,0,13,0,0,0,0,0,0,59,False,-1,9.0,0
2000317,2,Standard,monthly,Other,credit_card,False,False,regular,0.64,4.9,22.3,0,6,12,27,5,0,0,1,1,1,2,-1,False,-1,14.0,1
2000318,16,Basic,annual,US,paypal,True,True,regular,2.17,12.7,47.6,1,11,34,21,1,0,0,0,0,1,1,17,False,-1,9.0,0
2000319,0,Premium,monthly,US,paypal,True,False,heavy,8.79,45.5,155.6,7,34,106,1,18,0,0,0,0,0,1,-1,False,-1,19.0,0
2000320,5,Premium,monthly,UK,credit_card,False,False,regular,5.28,23.7,73.3,3,17,52,24,6,0,0,1,0,0,0,-1,False,-1,19.0,0
2000321,36,Standard,annual,UK,paypal,True,False,heavy,3.52,20.9,78.8,3,14,56,3,22,0,0,0,0,0,0,-1,True,46,14.0,0
2000322,21,Basic,annual,AU,credit_card,True,True,regular,3.42,15.7,49.6,2,10,37,6,13,0,0,1,0,0,0,-1,False,-1,9.0,0
2000323,21,Standard,monthly,US,paypal,True,True,heavy,12.63,35.1,77.9,9,24,56,10,18,0,0,0,0,0,0,-1,False,-1,14.0,0
2000324,12,Premium,annual,US,credit_card,True,True,casual,2.39,11.3,36.5,1,9,28,5,6,0,0,0,0,0,0,-1,False,-1,19.0,0
2000325,2,Standard,annual,CA,credit_card,True,True,regular,3.95,15.2,42.1,1,11,31,17,7,0,0,0,0,0,0,-1,False,-1,14.0,0
2000326,7,Premium,annual,US,credit_card,True,True,casual,1.08,5.7,19.9,0,5,14,4,3,0,0,0,0,0,0,-1,False,-1,19.0,0
2000327,1,Standard,monthly,CA,paypal,True,True,regular,1.16,5.4,17.2,0,3,12,0,20,0,0,0,0,0,0,135,False,-1,14.0,0
2000328,12,Standard,monthly,US,gift_card,True,True,casual,0.46,2.2,7.1,0,1,5,2,6,0,0,0,0,0,0,-1,False,-1,14.0,0
2000329,8,Basic,monthly,US,paypal,True,False,casual,0.17,0.9,3.0,0,0,2,0,6,0,0,0,0,0,0,-1,False,-1,9.0,0
2000330,4,Standard,monthly,US,credit_card,False,True,regular,1.08,8.3,37.5,2,5,30,1,16,0,0,0,0,0,0,-1,False,-1,14.0,0
2000331,2,Basic,monthly,AU,paypal,True,True,regular,3.99,22.2,80.0,3,15,57,1,11,0,0,0,0,0,0,-1,True,45,9.0,0
2000332,14,Standard,annual,US,credit_card,True,False,heavy,6.59,27.6,81.2,4,19,58,0,20,0,1,2,0,0,0,-1,False,-1,14.0,0
2000333,15,Premium,monthly,US,credit_card,True,True,regular,0.61,4.4,18.9,1,2,14,11,17,0,0,0,0,0,0,-1,False,-1,19.0,0
2000334,6,Basic,annual,US,credit_card,True,True,heavy,9.32,36.3,101.7,6,26,69,6,25,0,0,1,0,0,0,-1,False,-1,9.0,0
2000335,4,Standard,monthly,Other,paypal,False,False,regular,8.45,33.4,94.7,6,24,63,1,21,0,0,0,0,0,0,-1,False,-1,14.0,0
2000336,26,Basic,annual,US,credit_card,True,False,heavy,3.75,19.0,63.9,2,12,48,0,28,0,0,0,0,0,0,128,False,-1,9.0,0
2000337,1,Standard,monthly,Other,gift_card,True,False,heavy,9.1,26.0,58.9,7,17,40,0,20,0,0,0,0,1,1,-1,False,-1,14.0,0
2000338,27,Basic,annual,Other,credit_card,True,True,casual,0.83,5.8,24.7,0,4,17,2,4,0,0,0,0,0,0,-1,False,-1,9.0,0
2000339,4,Premium,annual,US,credit_card,True,False,regular,2.05,8.6,25.4,1,8,16,37,3,0,0,0,0,1,1,-1,True,30,19.0,0
2000340,5,Basic,monthly,Other,credit_card,True,False,regular,9.03,24.2,52.2,8,18,36,29,7,0,0,0,0,0,0,-1,False,-1,9.0,0
2000341,5,Premium,monthly,US,paypal,True,False,casual,1.97,6.7,17.2,1,7,9,1,10,0,0,0,0,2,2,-1,False,-1,19.0,0
2000342,6,Premium,monthly,CA,gift_card,True,False,heavy,3.88,15.3,43.2,3,10,30,14,31,0,0,0,0,0,0,-1,False,-1,19.0,0
2000343,7,Standard,annual,US,gift_card,True,False,casual,1.18,6.6,23.8,3,5,13,6,2,0,1,1,0,0,0,-1,False,-1,14.0,0
2000344,11,Standard,monthly,UK,credit_card,False,False,casual,0.2,1.6,7.2,0,0,8,1,6,0,0,0,0,0,0,-1,False,-1,14.0,0
2000345,2,Standard,monthly,CA,credit_card,True,True,casual,0.48,1.8,5.0,1,0,3,0,5,0,0,0,0,0,0,-1,True,30,14.0,0
2000346,1,Premium,monthly,US,credit_card,False,True,heavy,3.94,22.4,82.1,2,16,57,1,19,0,1,1,1,1,1,-1,False,-1,19.0,0
2000347,5,Basic,monthly,US,gift_card,True,True,regular,1.99,8.3,24.5,2,5,21,19,6,0,0,0,0,0,0,-1,False,-1,9.0,0
2000348,16,Standard,monthly,US,credit_card,True,False,casual,0.3,1.8,6.9,1,1,6,1,1,0,0,1,0,0,0,-1,True,61,14.0,0
2000349,18,Basic,monthly,US,paypal,True,False,heavy,9.46,36.9,103.8,7,28,69,17,32,1,1,1,0,0,0,-1,False,-1,9.0,0
2000350,0,Standard,monthly,UK,credit_card,True,True,casual,0.18,1.0,3.9,0,0,0,7,3,0,0,0,1,1,1,-1,False,-1,14.0,0
2000351,9,Basic,monthly,CA,credit_card,True,True,regular,2.56,12.1,39.0,1,6,27,0,10,0,0,0,0,0,0,-1,False,-1,9.0,0
2000352,8,Standard,annual,US,credit_card,True,True,casual,1.46,4.6,11.2,1,3,8,2,4,0,0,0,1,1,1,-1,True,86,14.0,0
2000353,1,Standard,monthly,US,credit_card,True,True,regular,4.9,24.0,79.1,2,16,60,1,10,0,1,1,0,0,0,-1,False,-1,14.0,0
2000354,2,Standard,monthly,Other,credit_card,True,False,regular,2.04,5.2,11.0,1,4,10,0,11,0,0,1,0,2,2,-1,False,-1,14.0,1
2000355,11,Standard,monthly,US,paypal,False,False,casual,1.09,4.4,12.7,0,2,8,7,5,0,0,0,0,0,0,-1,False,-1,14.0,0
2000356,0,Standard,monthly,CA,gift_card,True,True,regular,1.49,7.5,25.4,1,6,15,0,23,0,0,0,0,0,0,-1,False,-1,14.0,0
2000357,0,Standard,monthly,US,credit_card,True,True,regular,2.58,13.8,48.5,0,11,34,0,12,0,1,1,0,0,0,-1,False,-1,14.0,0
2000358,9,Standard,annual,UK,credit_card,True,True,casual,0.92,3.2,8.3,0,3,7,3,6,0,0,0,0,0,0,88,False,-1,14.0,0
